Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,NEELA,2,COMMERCIAL,140,119,12821,223.511
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,NEELA PAPER MILL,2,COMMERCIAL,14,14,1848,17.48
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,RENJAL,2,COMMERCIAL,169,133,18829,236.012
NIZAMABAD,BODHAN,YEDPALLY,RENJAL,SATAPOOR,2,COMMERCIAL,184,170,17096,284.352
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,NYALKAL,2,COMMERCIAL,213,194,23331,401.308
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,ODDERA COLONY,2,COMMERCIAL,11,9,343,21.586
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,SINGAMPALLY,2,COMMERCIAL,40,35,1575,56.676
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,SIRPUR,2,COMMERCIAL,84,67,5399,153.86
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,MUGPAL,THANAKHURD,2,COMMERCIAL,21,17,1409,25.95
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,NIZAMABAD(RURAL),ASHOK FARM,2,COMMERCIAL,7,6,289,11.52
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,NIZAMABAD(RURAL),CHAKRADHARNAGAR,2,COMMERCIAL,42,40,2277,43.802
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,K6,2,COMMERCIAL,688,634,47676,908.972
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,M3,2,COMMERCIAL,1412,1360,103657,1911.21
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,M4,2,COMMERCIAL,609,508,94844,1275.671
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,M5,2,COMMERCIAL,1023,906,112866,1641.449
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-II,N1,2,COMMERCIAL,1805,1656,574955,8032.811
