Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,JUGUNDLA,2,COMMERCIAL,6,6,254.0,8.52
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,KOTHAPALLY,2,COMMERCIAL,84,75,12815.0,199.51
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,LAXMIDEVE PALLY,2,COMMERCIAL,5,4,252.0,6.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,MAKTHAPALLY,2,COMMERCIAL,26,25,1491.0,31.1
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,MOGILIPALEM,2,COMMERCIAL,57,54,5388.0,65.61
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,GUDEPAHAD,2,COMMERCIAL,75,64,16044.0,189.26
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,HOUSE BOURSE,2,COMMERCIAL,13,11,450.0,10.74
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KAMARAM,2,COMMERCIAL,18,15,1813.0,44.565
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KATANSKAPUR,2,COMMERCIAL,30,22,10689.0,87.393
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KOTHAGATTU,2,COMMERCIAL,12,11,3278.0,27.25
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,LINGAMADUGUPALLY,2,COMMERCIAL,8,7,358.0,9.02
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,MALKPET,2,COMMERCIAL,14,11,696.0,17.26
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,NAGAIAHPALLY,2,COMMERCIAL,4,4,214.0,6.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,NIRKULLA,2,COMMERCIAL,74,60,5263.0,107.02
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,WADDEPALLY,Ngos Colony,2,COMMERCIAL,296,277,70345.0,826.51
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,WADDEPALLY,PRASANTHINAGAR,2,COMMERCIAL,179,172,61885.0,716.9
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,WADDEPALLY,SIDDARTHANAGAR,2,COMMERCIAL,260,202,46676.0,732.46
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,WADDEPALLY,WADDEPALLY,2,COMMERCIAL,57,55,11071.0,135.45
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,WADDEPALLY,WADDEPALLY 1,2,COMMERCIAL,181,165,36781.0,556.83
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,GOPALPUR,FCI COLONY,2,COMMERCIAL,357,344,40890.0,830.7
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,GOPALPUR,GOPALPUR,2,COMMERCIAL,385,363,73241.0,1146.99
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,GOPALPUR,JAWAHAR COLONY,2,COMMERCIAL,249,231,42076.0,562.1
