Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
WARANGAL,WARANGAL,SHAMBUNIPET,KARIMABAD,FORT ROAD,2,COMMERCIAL,195,168,24306.0,422.222
WARANGAL,WARANGAL,SHAMBUNIPET,KARIMABAD,KAMUNIPENTA-I,2,COMMERCIAL,118,100,8946.0,191.562
WARANGAL,WARANGAL,SHAMBUNIPET,KARIMABAD,KAMUNIPENTA-II,2,COMMERCIAL,71,64,4760.0,96.84
WARANGAL,WARANGAL,SHAMBUNIPET,KARIMABAD,KAREEMABAD-I,2,COMMERCIAL,104,67,97731.0,774.69
NIZAMABAD,ARMOOR,PERKIT,MUPKAL,NALLUR,2,COMMERCIAL,54,46,5233.0,52.376
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,BIBIPUR,2,COMMERCIAL,19,15,2100.0,25.52
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,BIBIPUR THANDA,2,COMMERCIAL,11,6,8813.0,79.22
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,DICHPALLY,2,COMMERCIAL,113,91,13957.0,188.76
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,DICHPALLY - (RS),2,COMMERCIAL,780,701,109552.0,1580.702
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,DOOSGAON,2,COMMERCIAL,37,34,3643.0,46.502
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,GHANPUR,2,COMMERCIAL,203,177,34445.0,406.15
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,KAMALAPUR,2,COMMERCIAL,42,38,3322.0,87.036
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,MITTAPALLY,2,COMMERCIAL,75,66,8048.0,147.138
NIZAMABAD,NIZAMABAD,DICHPALLY,DICHPALLY,MULLANGI INDUR,2,COMMERCIAL,24,21,2235.0,21.784
NIZAMABAD,NIZAMABAD,NIZAMABAD - RURAL,MUGPAL,BADSI,2,COMMERCIAL,39,33,3084.0,54.75
NIZAMABAD,NIZAMABAD,NIZAMABAD - RURAL,MUGPAL,CHINNAPUR,2,COMMERCIAL,6,6,251.0,12.98
NIZAMABAD,NIZAMABAD,NIZAMABAD - RURAL,MUGPAL,GUDI THANDA - (M),2,COMMERCIAL,2,2,53.0,2.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - RURAL,MUGPAL,KALPOLE,2,COMMERCIAL,3,3,925.0,9.986
NIZAMABAD,NIZAMABAD,NIZAMABAD - RURAL,MUGPAL,KANJAR,2,COMMERCIAL,56,49,11828.0,120.686
NIZAMABAD,NIZAMABAD,NIZAMABAD - RURAL,MUGPAL,KASABAGH T,2,COMMERCIAL,6,6,1214.0,25.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - RURAL,MUGPAL,KULASPUR,2,COMMERCIAL,52,48,8838.0,80.63
